,neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,lineage,dendrite_input,axon_input,Class 2,idx
12948470,Thermo PN 1 (PVL005 1 left) [*BLVa34_l akira] #12948470,unk,unk,False,False,False,True,L,9275210,590,BLVa34,54,32,,1503
12962772,MB2IN-213,O_dSEZ,unk,False,False,False,True,R,14539753,642,CM4-dm,89,26,,1504
12989453, (DPLc ant med 1) [*DPLc_ant_med_r akira,unk,unk,False,False,False,True,R,-1,-1,unk,19,1,,1505
12990900, (UNK ipsilateral 1 right; DPLc ant med 2 right) [*DPMl34_post_r akira] #12990900,unk,unk,False,False,False,True,R,11079069,475,DPMl34_post,19,8,,1506
13003574, (BAmv12 spearhead right) [*BAmv12_dor_r akira] #13003574,unk,unk,False,False,False,True,R,16547252,803,BAmv12_dor,78,12,,1507
13007383, (BAmv12 contralateral 1 right) [*BAmv12_dor_r akira] #13007383,O_dSEZ,O_dSEZ,False,False,False,True,R,18305476,1029,BAmv12_dor,21,2,,1508
13028455, (DALv23 LAL 1 left) [unknown lineage] #13028455,unk,unk,False,False,False,True,L,4390116,591,unk,64,14,,1509
13038489,MB2IN-176 (downstream of A2 mPN iACT right) [*BLVa12_r akira] #13038489,unk,unk,False,False,False,True,R,17423412,955,BLVa12,118,50,,1510
13045287,MB2IN-137 (DPLc post intlat 1 Right) [*DPLc_post_int_r akira] #13045287,unk,unk,False,False,False,True,R,10658673,422,DPLc_post_int,79,10,,1511
13046354, (DPLm ant 1 right) [*DPLm_r akira,unk,unk,False,False,False,True,R,8639662,284,unk,73,17,,1512
13046847,MB2IN-136,unk,unk,False,False,False,True,R,17165286,894,DPLm2,69,18,,1513
13049485, (DPLm ant lat 3 right) [*DPLm_r akira,unk,unk,False,False,False,True,R,16096934,1133,unk,39,4,,1514
13081886,MB2ON-209 (ASB Orca right 3081887 PVM21?; CM4 dor ant 13 DNs) [*CM4-dm_r akira] #13081886,O_dVNC,O_dVNC,False,False,False,True,R,6572414,183,CM4-dm,234,13,,1515
13084891, (lasso-top right) [*BAlp_ant_r akira] #13084891,unk,unk,False,False,False,True,R,17728723,971,BAlp_ant,11,16,,1516
13137623, (DPlal Small 1 right) [*DPlal1-3_lat_r akira] #13137623,unk,unk,False,False,False,True,R,17352824,919,DPlal1-3at,9,17,,1517
13167025, (BAmas12_ven descending 1 right) [*BAmas12_ven_r akira] #13167025,O_dSEZ,O_dSEZ,False,False,False,True,R,16424131,769,BAmas12_ven,56,32,,1518
13167730, (BAla12 ascending 1 right) [*BAla12_r akira] #13167730,unk,unk,False,False,False,True,R,12500843,565,BAla12,88,17,,1519
13173311,MB2IN-166 (neuron 13173312) [*BAlp_ant_r akira] #13173311,unk,unk,False,False,False,True,R,12425856,558,BAlp_ant,65,9,,1520
13191017, (BAmas12_ven descending 3 right) [*BAmas12_ven_r akira] #13191017,unk,unk,False,False,False,True,R,9787592,362,BAmas12_ven,44,27,,1521
13197236,CN-18,FBN,FBN,False,False,False,True,L,8075484,592,DAMv12at,267,33,,1522
13199414,FFN-20,FFN,FFN,False,False,False,True,L,11234536,593,DPLam,152,29,,1523
13206239,LH-6,unk,unk,False,False,False,True,L,8847957,594,BLDc,90,50,,1524
13210358,FB2IN-19,FB2N,FB2N,False,False,False,True,R,9527333,352,DPLam,156,22,,1525
13242252, (MIXED looper right) [*CPb_r akira] #13242252,unk,unk,False,False,False,True,R,12420377,555,CPb,23,4,,1526
13242336, (BAla12 ascending 2 right) [*BAla12_r akira] #13242336,unk,unk,False,False,False,True,R,19166349,1053,BAla12,55,38,,1527
13313410, (BAla34 ventral cluster 3 left) [*BAla34_l akira] #13313410,unk,unk,False,False,False,True,L,16586265,595,BAla34,42,32,,1528
13358515, (MIXED brancher right) [*BLAl_r akira] #13358515,unk,unk,False,False,False,True,R,5577650,138,BLAl,16,5,,1529
13365464,MB2ON-208 (DPMm1 FB4_right) [*DPMm1_r akira] #13365464,unk,unk,False,False,False,True,R,11329998,493,DPMm1,191,56,,1530
13369670, (S1: neuron right) [*BLAd-vl_r akira] #13369670,unk,unk,False,True,True,True,R,14434314,633,BLAd-vl,139,0,,1531
13370624, (DALv1 bilateral 1 left) [*DALv1_l akira] #13370624,unk,unk,False,True,True,True,L,14756440,596,DALv1,47,0,,1532
13380660,MB2ON-221,O_dSEZ,O_dSEZ,False,False,False,True,L,14517691,597,BAmas12_ven,194,17,,1533
13395814, (DS_noci_sibling-like_left) [*DPLc_post_lat_l akira] #13395814,unk,unk,False,False,False,True,L,17756162,598,DPLc_postat,42,14,,1534
13405613, (inner bridge 1 right) [*DPLc_post_lat_r akira] #13405613,unk,unk,False,False,False,True,R,12293334,537,DPLc_postat,116,26,,1535
13411394, (DPMm1 horseshoe 1 right; DPMm1 FB2_right) [*DPMm1_r akira] #13411394,unk,unk,False,False,False,True,R,19268007,1055,DPMm1,105,46,,1536
13411445,MB2ON-201 (DPMm1_2 right ipsi cross-layer CC) [*DPMm1_r akira] #13411445,unk,unk,False,False,False,True,R,10596949,418,DPMm1,146,61,,1537
13411525, (DPMm1 ipsilateral sheet right) [*DPMm1_r akira] #13411525,unk,unk,False,False,False,True,R,16937815,857,DPMm1,93,13,,1538
13422280, (CP descending contralateral 1 left) [*CPe_l akira] #13422280,O_dVNC,O_dVNC,False,False,False,True,L,7589765,599,CPe,78,5,,1539
13429045, (AF4: TOH right; Large Spider Neuron right) [*DPLm_r akira,unk,unk,False,False,False,True,R,17641913,965,unk,112,14,,1540
13535380, (IPC 1 right) [*Dilp_r akira] #13535380,O_IPC,O_IPC,False,False,False,True,R,10329208,395,Dilp,82,1,,1541
13535387, (DH44 3 right) [*Dilp_r akira] #13535387,unk,unk,False,False,False,True,R,10563755,414,Dilp,60,1,,1542
13557064, (MDNb_right) [*DPMm1_r akira] #13557064,O_dVNC,O_dVNC,False,False,False,True,R,10728328,430,DPMm1,393,79,,1543
13564607,MB2ON-37 (DPMm1_1_right - ipsi cross-layer CC) [*DPMm1_r akira] #13564607,unk,unk,False,False,False,True,R,10581624,416,DPMm1,215,57,,1544
13580849, (DPMpl12 Giraffe 2 right ) [*DPMpl12_r akira] #13580849,unk,unk,False,False,False,True,R,17740547,997,DPMpl12,95,21,,1545
13589251,33a PN (33a PN right) [*BAlp4_r akira] #13589251,uPN,uPN,False,False,False,True,R,8021456,246,BAlp4,149,15,,1546
13634759, (BAla34 hairy ascending right) [*BAla34_r akira] #13634759,unk,unk,False,False,False,True,R,14756000,657,BAla34,95,65,,1547
13644685, (BAlp4 ascending 5 right) [*BAlp4_r akira] #13644685,unk,unk,False,False,False,True,R,17728781,973,BAlp4,36,14,,1548
13645610, (DPMl Skis right) [*DPMl_ant_ven_r akira] #13645610,O_dSEZ,unk,False,False,False,True,R,16676038,824,DPMl_ant_ven,42,31,,1549
13646473, (DPMl_ant_ven descending 2 right) [*DPMl_ant_ven_r akira] #13646473,O_dVNC,O_dVNC,False,True,True,True,R,16675987,823,DPMl_ant_ven,61,29,,1550
13652117, (DPMl_ant_ven descending-like right) [*DPMl_ant_ven_r akira] #13652117,O_dVNC,O_dVNC,False,False,False,True,R,16561660,1127,DPMl_ant_ven,49,31,,1551
13665529,MB2ON-231 (Bonsai right) [*DPlal1-3_lat_r akira,unk,unk,False,False,False,True,R,18648531,1043,unk,139,12,,1552
13674287,MB2IN-134,unk,unk,False,False,False,True,R,9428865,340,BAla34,170,78,,1553
13675374, (BAla34 ven 1 d right) [*BAla12_r akira] #13675374,unk,unk,False,False,False,True,R,17448356,958,BAla12,83,37,,1554
13713529,MB2ON-205 (DPLc_post_med descending right) [*DPLc_post_med_r akira] #13713529,unk,unk,False,True,True,True,R,2797480,20,DPLc_post_med,121,0,,1555
13714311, (BLAv1_2_left) [*BLAv12_ant_l akira] #13714311,unk,unk,False,False,False,True,L,8710444,600,BLAv12_ant,96,31,,1556
13718916,MB2ON-114 (DALcl12 v d 2 left) [*DALcl12-v_l akira] #13718916,unk,unk,False,False,False,True,L,15673454,601,DALcl12-v,58,19,,1557
13722516, (BLAv12 2 right) [*BLAv12_ant_r akira] #13722516,unk,unk,False,False,False,True,R,16141217,748,BLAv12_ant,40,28,,1558
13722900, (Lure-2 right) [*BAmv12_dor_r akira] #13722900,unk,unk,False,False,False,True,R,16547281,805,BAmv12_dor,102,68,,1559
13724377, (BAla34 bilateral 1 right) [*BAla34_r akira] #13724377,unk,unk,False,False,False,True,R,14570370,645,BAla34,42,15,,1560
13727202, (UNK contralateral descending 2 right) [unknown lineage] #13727202,O_dVNC,O_dVNC,False,False,False,True,R,17165755,896,unk,247,10,,1561
13736919, (BAmd2 descending 1 left) [*BAmd2_v_l akira] #13736919,O_dVNC,O_dVNC,False,False,False,True,L,17877682,602,BAmd2_v,45,27,,1562
13743125,CN-46,FBN,FBN,False,False,False,True,L,17854345,603,CM13_med,295,40,,1563
13744425, (AN-L-Sens-B1-ACa-02) [] #13744425,sens,sens-AN,False,False,False,False,L,-1,-1,unk,0,10,AN,1564
13749806, (telegoro-2 left; Txx_t1r) [*DPMl_ant_dor_l akira] #13749806,O_dVNC,O_dVNC,False,False,False,True,L,14034206,604,DPMl_ant_dor,139,32,,1565
13751194, (DH44 2 right) [*Dilp_r akira] #13751194,unk,unk,False,False,False,True,R,4400767,88,Dilp,82,5,,1566
13760954, (BAmd2_v descending right) [*BAmd2_v_r akira] #13760954,O_dVNC,O_dVNC,False,False,False,True,R,14651659,651,BAmd2_v,119,6,,1567
13763548, (BAmd descending right) [*BAmd2_v_r akira] #13763548,O_dVNC,O_dVNC,False,False,False,True,R,17359501,933,BAmd2_v,74,1,,1568
13764822,MB2ON-62 (BSD; BAmd2 ven desc lat 5_right - AXON WRONG) [*BAmd2_v_r akira] #13764822,O_dSEZ,O_dSEZ,False,False,False,True,R,8357933,277,BAmd2_v,116,29,,1569
13768622,MB2IN-97 (neuron 13768623) [*BAla12_r akira] #13768622,unk,unk,False,False,False,True,R,12585379,568,BAla12,64,46,,1570
13793212, (DMS 2 right) [*Dilp_r akira] #13793212,unk,unk,False,False,False,True,R,4523803,103,Dilp,61,0,,1571
13795090,MB2IN-142 (BAmas SOG MBE1_l (acbiliblo (right))) [*BAmas12_dor_r akira] #13795090,unk,unk,False,False,False,True,R,3543931,40,BAmas12_dor,99,14,,1572
13803032,CN-27,unk,unk,False,False,False,True,R,5453333,135,BLAv12at,180,65,,1573
13806524,MB2ON-52 (NQ: BAla12_right) [*BAla12_r akira] #13806524,unk,unk,False,False,False,True,R,4433960,98,BAla12,108,42,,1574
13818467, (DPMl12 loopy left) [*DPMl12_l akira,unk,unk,False,False,False,True,L,17813001,605,unk,50,24,,1575
13830600, (BAmas12_dor descending 1 left) [*BAmas12_dor_l akira] #13830600,O_dSEZ,unk,False,False,False,True,L,16057212,606,BAmas12_dor,83,16,,1576
13832416, (BAmas12_dor Hook left) [*BAmas12_dor_l akira] #13832416,unk,unk,False,False,False,True,L,5591201,607,BAmas12_dor,54,10,,1577
13833814, (BAmas12_dor descending 2 left) [*BAmas12_dor_l akira] #13833814,unk,unk,False,False,False,True,L,16316981,608,BAmas12_dor,61,26,,1578
13834125, (LX1_right) [*BAmd2_v_r akira] #13834125,unk,unk,False,False,False,True,R,16167914,750,BAmd2_v,82,25,,1579
13835439,MB2ON-202 (fishing_rod_right) [*BAla34_r akira] #13835439,unk,unk,False,False,False,True,R,14579509,646,BAla34,43,8,,1580
13836327,MB2ON-60 (BO ; BAmd2 ven desc 7_right) [*BAmd2_v_r akira] #13836327,O_dSEZ,O_dSEZ,False,True,True,True,R,9061235,312,BAmd2_v,217,0,,1581
13841523, (BLAv12_lat pointer 2 right) [*BLAv12_lat_r akira] #13841523,unk,unk,False,False,False,True,R,15096548,670,BLAv12at,32,3,,1582
13842372, (BAmd2 contralateral descending 2 right) [*BAmd2_v_r akira] #13842372,O_dSEZ,O_dSEZ,False,False,False,True,R,17358864,928,BAmd2_v,71,37,,1583
13849274, (BLAv12 hook 2 right) [unknown lineage] #13849274,unk,unk,False,False,False,True,R,17105842,884,unk,5,15,,1584
13849557,MB2IN-182 (CSD left) [*BAlc post_l akira] #13849557,unk,unk,False,True,True,True,L,6143930,609,BAlc post,264,0,,1585
13852833,FB2IN-4,FB2N,FB2N,False,False,False,True,L,9457719,610,CPb,129,75,,1586
13854190,MB2IN-149 (BAmas d 1 neuron left) [*BAmas12_dor_l akira] #13854190,unk,unk,False,False,False,True,L,5476653,611,BAmas12_dor,90,16,,1587
13858797,CN-38,unk,unk,False,False,False,True,R,14333495,630,DPLam,233,64,,1588
13858824,MB2ON-124,unk,unk,False,False,False,True,R,17743170,998,BAmv3,103,21,,1589
13863331,CN-31,FBN,FBN,False,False,False,True,R,15766806,724,DPLc_postat,251,35,,1590
13948718, (DAMv12 Mandible 2 right) [*DAMv12_lat_r akira] #13948718,unk,unk,False,False,False,True,R,3945136,58,DAMv12at,60,8,,1591
13950464,MB2IN-175 (DAMv12 med 3) [*DAMv12_med_r akira] #13950464,unk,unk,False,False,False,True,R,9503414,348,DAMv12_med,30,26,,1592
13953184, (DAMd23 bilateral right; no loSM branch) [*DAMd23_r akira] #13953184,unk,unk,False,False,False,True,R,16361363,760,DAMd23,78,20,,1593
13953356,MB2ON-42 (IL; DAMd23_right) [*DAMd23_r akira] #13953356,unk,unk,False,False,False,True,R,12869029,585,DAMd23,84,12,,1594
13953546,MB2ON-25 (Crab Arm DAMd23_right) [*DAMd23_r akira] #13953546,unk,unk,False,False,False,True,R,14071449,616,DAMd23,136,62,,1595
13966828, (Magic wand left (AF11)) [*DPLl_l akira] #13966828,unk,unk,False,False,False,True,L,3707204,612,DPLl,37,31,,1596
13968203, (KS LN 4b right) [*BAmas12_ven_r akira] #13968203,O_dSEZ,O_dSEZ,False,False,False,True,R,11195708,484,BAmas12_ven,75,22,,1597
13986477,LH-29 (I? ; Smash's forgotten ugly cousin_possible PVL005 - 3 Right_sibling) [*BLVa_t_r akira] #13986477,unk,unk,False,False,False,True,R,14514597,640,BLVa_t,117,33,,1598
13986583,LH-13 (LH to pseudo bridges_right) [*BLDd_r akira] #13986583,unk,unk,False,False,False,True,R,6494274,181,BLDd,126,38,,1599
13988443,CN-9,unk,unk,False,False,False,True,L,8539175,613,BAmd1,141,53,,1600
14000746,CN-4,FAN,FAN,False,False,False,True,L,16699958,614,DALcm12-m,548,37,,1601
14034206, (telegoro-2 right; (ipsigoro lineage)) [*DPMl_ant_dor_r akira] #14034206,O_dVNC,O_dVNC,False,False,False,True,R,13749806,604,DPMl_ant_dor,239,36,,1602
14034311, (DPMl b 1 loSM left) [*DPMpl12_l akira] #14034311,unk,unk,False,False,False,True,L,5976168,615,DPMpl12,173,41,,1603
14039007, (BAlp descending 1 right) [*BAlp_ant_r akira] #14039007,O_dSEZ,O_dSEZ,False,False,False,True,R,17075832,879,BAlp_ant,42,19,,1604
14071449,MB2ON-25 (Crab Arm DAMd23_left) [*DAMd23_l akira] #14071449,unk,unk,False,False,False,True,L,13953546,616,DAMd23,128,59,,1605
14071613,CN-64,unk,unk,False,False,False,True,L,4411542,617,DALcl12-d,189,24,,1606
14073503,MB2IN-112,unk,unk,False,False,False,True,L,5669107,618,DALcm12-m,263,34,,1607
14077179,FB2IN-2,O_dSEZ;FB2N,O_dSEZ;FB2N,False,False,False,True,R,9083312,317,DPMl_ant_dor,425,76,,1608
14077615,FB-29,FBN,FBN,False,False,False,True,R,8118947,257,BAmd2_d,211,83,,1609
14082322,MBON-e1 (MBE9b left) [*CPc_l akira] #14082322,MBON,MBON,False,False,False,True,L,7840791,619,CPc,785,87,,1610
14083681,CN-60,FBN,FBN,False,False,False,True,R,9527522,353,DALcm12-m,229,66,,1611
14127447,FFN-15,FFN,FFN,False,False,False,True,R,16978882,869,DPLam,314,93,,1612
14133114,MB2ON-187 (down_pvl09_left) [*DPMpl12_l akira] #14133114,unk,unk,False,False,False,True,L,17166682,620,DPMpl12,71,47,,1613
14158399,FB2IN-21,FB2N,FB2N,False,False,False,True,L,17784367,621,CPc,370,102,,1614
14162492, (DPLam neuron left) [*DPLam_l akira] #14162492,unk,unk,False,False,False,True,L,2854715,622,DPLam,81,33,,1615
14206030,CN-47,unk,unk,False,False,False,True,R,10702736,424,DPMpm2,278,78,,1616
14214039,MB2ON-86 (S ; Convergence Sibling AB Right; DALcm12 m ant lat 2_right) [*DALcm12-m_r akira] #14214039,unk,unk,False,False,False,True,R,9057998,311,DALcm12-m,207,94,,1617
14241490,MB2ON-236 (Commissure neuron left) [*CM13_med_l akira] #14241490,unk,unk,False,False,False,True,L,16924423,623,CM13_med,89,46,,1618
14255342,KC (KC no claws) [Lineage MBNB B left] #14255342,KC,KC-3claw,False,False,False,True,L,-1,-1,MBNB B left,37,64,3claw,1619
14260575,FAN-9,FAN,FAN,False,False,False,True,L,16987409,624,DPMpl12,167,65,,1620
14270761, (BLVp1 bilateral 1 left; LH bilateral axon 7_mediates ascend) [*BLVp1_l akira] #14270761,unk,unk,False,False,False,True,L,9103710,625,BLVp1,34,34,,1621
14313750,CN-6,FBN,FBN,False,False,False,True,L,11889676,626,BAmd1,424,50,,1622
14319185,CN-28,unk,unk,False,False,False,True,L,8565131,627,DPMm1,301,69,,1623
14319498, (LH_sibling 67 left) [*BLDc_l akira] #14319498,unk,unk,False,False,False,True,L,17942676,628,BLDc,49,16,,1624
14319960,KC (KC no pair) [Lineage MBNB B left] #14319960,KC,KC-4claw,False,False,False,True,L,-1,-1,MBNB B left,45,74,4claw,1625
14328512,MB2ON-137 (BX 1; column of protocerebral bridge_right) [*CM4-vm_r akira,unk,unk,False,False,False,True,R,9870483,369,unk,114,15,,1626
14329745,MB2ON-232 (BP 1 ; Left) [*TRdl post_l akira] #14329745,unk,unk,False,False,False,False,L,19786464,1079,TRdl post,133,34,,1627
14333371,LH-3 (AF:uptoLN2 sibling 35_left) [*DPLp_l akira] #14333371,unk,unk,False,False,False,True,L,2932028,629,DPLp,59,27,,1628
14333495,CN-38,unk,unk,False,False,False,True,L,13858797,630,DPLam,175,56,,1629
14334367,MB2IN-124,unk,unk,False,False,False,True,R,18500988,1034,DPMm2,391,102,,1630
14338439, (BLDc A00c pointer 2 left) [BLAd_l akira] #14338439,unk,unk,False,False,False,True,L,8805777,631,BLAd,63,26,,1631
14342744,MB2ON-247 (Tidal wave left) [unknown lineage] #14342744,O_dSEZ,O_dSEZ,False,False,False,True,L,15618614,632,unk,254,10,,1632
14374534, (UNK brain ascending right) [unknown lineage] #14374534,unk,unk,False,False,False,True,R,1679034,4,unk,34,23,,1633
14434314, (S1: neuron left) [*BLAd-vl_l akira,unk,unk,False,True,True,True,L,13369670,633,unk,116,0,,1634
14437742,mPN (spruce left) [*BAla12_l akira] #14437742,O_dSEZ,O_dSEZ,False,False,False,True,L,3806652,634,BAla12,277,69,,1635
14450919, (DPLp_left) [*DPLp_l akira] #14450919,unk,unk,False,False,False,True,L,18220289,635,DPLp,65,5,,1636
14451162, (DPLl ipsilateral left) [*DPLl_l akira] #14451162,unk,unk,False,False,False,True,L,17278502,636,DPLl,36,35,,1637
14460113,KC (KC no pair) [Lineage MBNB B left] #14460113,KC,KC-3claw,False,False,False,True,L,-1,-1,MBNB B left,50,97,3claw,1638
14461238,LH-27 (US2: BLP12 b 4_left) [*BLP12_l akira] #14461238,unk,unk,False,False,False,True,L,18292832,637,BLP12,88,35,,1639
14492757,MB2IN-197 (BAlp1_left) [*BAlp_ant_l akira] #14492757,unk,unk,False,False,False,True,L,14656798,638,BAlp_ant,323,75,,1640
14492880, (DPMl stick right) [*DPMl12_post_r akira] #14492880,unk,unk,False,False,False,True,R,15055590,668,DPMl12_post,132,73,,1641
14493841,FFN-27,FFN,FFN,False,False,False,True,L,11361875,639,CM4-dm,151,25,,1642
14495367,MB2ON-133 (BP_right) [*BAlp_ant_r akira] #14495367,unk,unk,False,False,False,True,R,16026677,738,BAlp_ant,163,28,,1643
14501257, (Lure-3 right) [*BAmv12_dor_r akira] #14501257,unk,unk,False,False,False,True,R,16545179,801,BAmv12_dor,101,13,,1644
14514597,LH-29 (I? ; Smash's forgotten ugly cousin_possible PVL005 - 3 Left_sibling) [*BLVa_t_l akira] #14514597,unk,unk,False,False,False,True,L,13986477,640,BLVa_t,76,67,,1645
14517691,MB2ON-221,O_dSEZ,O_dSEZ,False,False,False,True,R,13380660,597,BAmas12_ven,186,16,,1646
14519048,KC (KC no pair) [Lineage MBNB B left] #14519048,KC,KC-4claw,False,False,False,True,L,-1,-1,MBNB B left,69,117,4claw,1647
14519756, (R1: upstream of telephone_left) [*DPLl_l akira] #14519756,unk,unk,False,False,False,True,L,7467027,641,DPLl,223,15,,1648
14522124,KC (KC no pair) [Lineage MBNB B left] #14522124,KC,KC-5claw,False,False,False,True,L,-1,-1,MBNB B left,82,108,5claw,1649
14539753,MB2IN-213,O_dSEZ,O_dSEZ,False,False,False,True,L,12962772,642,CM4-dm,106,33,,1650
14540633,CN-54,FAN,FAN,False,False,False,True,L,4473922,643,DALcm12-m,295,101,,1651
14541927,MBIN-e1 (AVM011f left) [*BAmv12_ven_l akira] #14541927,MBIN,MBIN,False,False,False,True,L,4235139,644,BAmv12_ven,141,67,,1652
14547259,KC (KC32) [Lineage MBNB B right] #14547259,KC,KC-4claw,False,False,False,True,R,-1,-1,MBNB B right,35,24,4claw,1653
14570370, (BAla34 bilateral 1 left) [*BAla34_l akira] #14570370,unk,unk,False,False,False,True,L,13724377,645,BAla34,30,16,,1654
14579509,MB2ON-202 (fishing_rod_left) [*TRdl post_l akira] #14579509,unk,unk,False,False,False,True,L,13835439,646,TRdl post,68,17,,1655
14586769, (BAla34 brush left ) [*BAla34_l akira] #14586769,O_dSEZ,O_dSEZ,False,False,False,True,L,19048289,647,BAla34,74,15,,1656
14588375, (UNK contralateral descending right) [unknown lineage] #14588375,O_dVNC,O_dVNC,False,False,False,True,R,18058793,1018,unk,39,23,,1657
14604028,85c PN (85c PN right) [*BAmv3_r akira] #14604028,uPN,uPN,False,False,False,True,R,4354933,80,BAmv3,136,16,,1658
14617508,CN-55,unk,unk,False,False,False,True,L,14680483,648,DPLc_post_med,258,121,,1659
14621584, (BAla34 bilateral 3 left) [*BAla34_l akira] #14621584,unk,unk,False,False,False,True,L,17355864,649,BAla34,114,22,,1660
14638686, (BAla34 bilateral 4 left) [*BAla34_l akira] #14638686,unk,unk,False,False,False,True,L,11891098,650,BAla34,32,16,,1661
14651659, (BAmd2_v descending left) [*BAmd2_v_l akira] #14651659,O_dVNC,O_dVNC,False,False,False,True,L,13760954,651,BAmd2_v,101,17,,1662
14655602, (DPML1_l) [*DPMl12_l akira,unk,unk,False,False,False,True,L,15672269,652,unk,149,46,,1663
14656798,MB2IN-197 (BAlp1_right) [*BAlp_ant_r akira] #14656798,unk,unk,False,False,False,True,R,14492757,638,BAlp_ant,259,84,,1664
14659793,MB2ON-190 (DALcl12 v d 6 left) [*DALcl12-v_l akira] #14659793,unk,unk,True,False,False,True,L,6651098,653,DALcl12-v,1,7,,1665
14680483,CN-55,unk,unk,False,False,False,True,R,14617508,648,DPLc_post_med,221,118,,1666
14723506, (BAlp4 ascending 4 left) [*BAlp4_l akira] #14723506,unk,unk,False,False,False,True,L,17850822,654,BAlp4,62,15,,1667
14726012, (UNK brancher 4 left) [unknown lineage] #14726012,unk,unk,False,False,False,True,L,9091922,655,unk,0,21,,1668
14726069, (BAlp2_left) [*BAlp_ant_l akira] #14726069,unk,unk,False,False,False,True,L,16852421,656,BAlp_ant,108,98,,1669
14753815, (SLQ1_right) [*DALl1_r akira] #14753815,unk,unk,False,False,False,True,R,16848587,839,DALl1,46,41,,1670
