	 neuron_name	Class 1	Merge Class	is_pdiff	is_usplit	is_LNpre	is_brain	Hemisphere	Pair	Pair ID	Class 2
14541927	MBIN-e1 (AVM011f left) [*BAmv12_ven_l akira] #14541927	MBIN	MBIN	False	False	False	True	L	4235139	645	
4235139	MBIN-e1 (AVM011f right) [*BAmv12_ven_r akira] #4235139	MBIN	MBIN	False	False	False	True	R	14541927	645	
12475432	MBIN-e2 (MBE24a left) [*CPc_l akira] #12475432	MBIN	MBIN	False	False	False	True	L	3890028	561	
3890028	MBIN-e2 (MBE24a right) [*CPc_r akira] #3890028	MBIN	MBIN	False	False	False	True	R	12475432	561	
4381129	MBIN-l1 (MBE19 left) [unknown lineage] #4381129	MBIN	MBIN	False	False	False	True	L	15404207	83	
15404207	MBIN-l1 (MBE19 right) [unknown lineage] #15404207	MBIN	MBIN	False	False	False	True	R	4381129	83	
8877158	MBON-a1 (MBE7a left) [*CPb_l akira] #8877158	MBON	MBON	False	False	False	True	L	10163418	302	
10163418	MBON-a1 (MBE7a right) [*CPb_r akira] #10163418	MBON	MBON	False	False	False	True	R	8877158	302	
17355757	MBON-a2 (MBE7b left) [*CPb_l akira] #17355757	MBON	MBON	False	False	False	True	L	15617305	924	
15617305	MBON-a2 (MBE7b right) [*CPb_r akira] #15617305	MBON	MBON	False	False	False	True	R	17355757	924	
17147698	MBON-b1 (MBE11a left) [*BLVa34_l akira] #17147698	MBON	MBON	False	False	False	True	L	8094859	893	
8094859	MBON-b1 (MBE11a right) [*BLVa34_r akira] #8094859	MBON	MBON	False	False	False	True	R	17147698	893	
16782830	MBON-b2 (MBE11b left) [*BLVa34_l akira] #16782830	MBON	MBON	False	False	False	True	L	9469519	833	
9469519	MBON-b2 (MBE11b right) [*BLVa34_r akira] #9469519	MBON	MBON	False	False	False	True	R	16782830	833	
16883909	MBON-b3 (MBE33 left) [*CPb_l akira] #16883909	MBON	MBON	False	False	False	True	L	4234009	849	
4234009	MBON-b3 (MBE33 right) [*CPb_r akira] #4234009	MBON	MBON	False	False	False	True	R	16883909	849	
7055857	MBON-d1 (MBE6 left) [*DALcm12-m_l akira] #7055857	MBON	MBON	False	False	False	True	L	4241237	199	
4241237	MBON-d1 (MBE6 right) [*DALcm12-m_r akira] #4241237	MBON	MBON	False	False	False	True	R	7055857	199	
15810983	MBON-d2 (MBE30 left) [*BAmd2_v_l akira] #15810983	MBON	MBON	False	False	False	True	L	6699205	729	
6699205	MBON-d2 (MBE30 right) [*BAmd2_d_r akira] #6699205	MBON	MBON	False	False	False	True	R	15810983	729	
9109799	MBON-d3 (MBE35 left) [*DAMd1_l akira] #9109799	MBON	MBON	False	False	False	True	L	9074101	319	
9074101	MBON-d3 (MBE35 right) [*DAMd1_r akira] #9074101	MBON	MBON	False	False	False	True	R	9109799	319	
14082322	MBON-e1 (MBE9b left) [*CPc_l akira] #14082322	MBON	MBON	False	False	False	True	L	7840791	620	
7840791	MBON-e1 (MBE9b right) [*CPc_r akira] #7840791	MBON	MBON	False	False	False	True	R	14082322	620	
8922644	MBON-e2 (MBE16 left) [*DAMd1_l akira] #8922644	MBON	MBON	False	False	False	True	L	8297018	305	
8297018	MBON-e2 (MBE16 right) [*DAMd1_r akira] #8297018	MBON	MBON	False	False	False	True	R	8922644	305	
15253921	MBON-f1 (MBE34 left) [*CPd_l akira] #15253921	MBON	MBON	False	False	False	True	L	4598109	672	
4598109	MBON-f1 (MBE34 right) [*CPd_r akira] #4598109	MBON	MBON	False	False	False	True	R	15253921	672	
4401350	MBON-g1 (MBE15a left) [*DALv23_l akira] #4401350	MBON	MBON	False	False	False	True	L	4598363	89	
4598363	MBON-g1 (MBE15a right) [*DALv23_r akira] #4598363	MBON	MBON	False	False	False	True	R	4401350	89	
5395823	MBON-g2 (MBE15b left) [*DALv23_l akira] #5395823	MBON	MBON	False	False	False	True	L	11524047	134	
12474164	 (DPMm2 descending right) [*DPMm2_r akira] #12474164	O_dVNC	O_dVNC	False	False	False	True	R	17022668	875	
17053270	MB2IN-216 (LAL to VNC up to A6_left) [*BAmv12_dor_l akira] #17053270	O_dVNC	O_dVNC	False	False	False	True	L	5319633	878	
14914182	 (CPa medial bilateral 1 right) [*BLP34_r akira	Unk	Unk	False	False	False	True	R	10842047	441	
7005184	 (CP1 d 1 left) [*CPf_l akira] #7005184	O_dVNC	O_dVNC	False	False	False	True	L	7569260	194	
17654617	 (BLAvm potential PN right; ASB TODO from gPN 7 right) [*BLAvm ant_r akira] #17654617	Unk	Unk	False	False	False	True	R	5708994	152	
8712361	CN-44	FAN	FAN	False	False	False	True	R	17150791	894	
18597845	 (DALcm12 horseshoe left; DALcm12 L m ant med 15) [*DALcm12-m_l akira] #18597845	Unk	Unk	False	False	False	True	L	15553218	1043	
8957325	KC (KC68 young) [Lineage MBNB D right] #8957325	KC	KC	False	False	False	True	R	-1	-1	
17036160	 (BAmd1 PN 1 right) [*BAmd1_r akira] #17036160	Unk	Unk	False	True	True	True	R	11157622	482	
15547235	 (BAmd1 PN 2 left) [*BAmd1_l akira] #15547235	Unk	Unk	False	True	True	True	L	17036132	693	
8253413	45b PN (45b PN right) [*BAmv3_r akira] #8253413	uPN	uPN	False	False	False	True	R	7107433	206	
7092417	47a&33b PN (47a & 33b PN left) [*BAmv3_l akira] #7092417	uPN	uPN	False	False	False	True	L	8246750	205	
8246750	47a&33b PN (47a & 33b PN right) [*BAmv3_r akira] #8246750	uPN	uPN	False	False	False	True	R	7092417	205	
17036132	 (BAmd1 PN 2 right) [*BAmd1_r akira] #17036132	Unk	Unk	False	True	True	True	R	15547235	693	
18538744	 (DPMpl3 a 2 left) [*CM4-dm_l akira] #18538744	Unk	Unk	False	False	False	True	L	11362334	1038	
15541971	 (BAmd1 bilateral left) [*BAmd1_l akira] #15541971	Unk	Unk	False	True	True	True	L	5734134	692	
7515491	49a PN (49a PN left) [*BAmv3_l akira] #7515491	uPN	uPN	False	False	False	True	L	11279244	219	
17105842	 (BLAv12 hook 2 left) [*BLAv12_post_l akira] #17105842	Unk	Unk	False	False	False	True	L	13849274	885	
5453333	CN-27	Unk	Unk	False	False	False	True	L	13803032	135	
16433696	 (BLAl_I-X 2 left) [*BLAl_l akira] #16433696	Unk	Unk	False	False	False	True	L	19132527	774	
12476851	CN-21	Unk	Unk	False	False	False	True	L	16070049	562	
3487306	 (AN-R-Sens-B3-ACal-03 (temp sensing right neuron together 1)) [] #3487306	sens	sens-thermo;AN	False	False	False	False	R	-1	-1	thermo;AN
17736654	 (UNK descending unpaired X? left) [unknown lineage] #17736654	O_dVNC	O_dVNC	False	False	False	True	L	-1	-1	
17777031	 (DPMpl12 descending unpaired X? left) [*DPMpl12_l akira] #17777031	O_dVNC	O_dVNC	False	False	False	True	L	-1	-1	
2878185	 (BLAv12_lat pointer 1 right) [*BLAv12_lat_r akira] #2878185	Unk	Unk	False	False	False	True	R	12923749	589	
8069478	CN-33	Unk	Unk	False	False	False	True	R	11004239	462	
3726990	 (DPLm1 contralateral 2 right; potential RG neuron) [*DPLm1_r akira] #3726990	Unk	Unk	False	False	False	True	R	9237370	326	
15632282	MB2IN-163 (DPLl bilateral 1 left) [*DPLl_l akira] #15632282	Unk	Unk	False	False	False	True	L	16884085	713	
11891098	 (BAla34 bilateral 4 right (defect?)) [*BAla34_r akira] #11891098	Unk	Unk	False	False	False	True	R	14638686	651	
8305958	 (like thermo AP right) [*DPLl_r akira] #8305958	Unk	Unk	False	False	False	True	R	9207332	323	
5746180	 (BLP34 bilateral 1 left) [*BLP34_l akira] #5746180	Unk	Unk	False	False	False	True	L	-1	-1	
9848760	FAN-5	FAN	FAN	False	False	False	True	R	17300165	914	
10345590	 (BLAl F neuron 1 left) [*BLAl_l akira] #10345590	Unk	Unk	False	False	False	True	L	15048530	397	
8075484	CN-18	FBN	FBN	False	False	False	True	R	13197236	593	
17729418	 (BLVa34 young left) [*BLVa34_l akira] #17729418	Unk	Unk	False	False	False	True	L	-1	-1	
17176767	FB2IN-18	FB2N	FB2N	False	False	False	True	L	17176781	899	
8715940	 (BLAv12_lat pointer 3 right; BLAv2 ant 1 ven neuron 8715941) [*BLAv12_lat_r akira] #8715940	Unk	Unk	False	False	False	True	R	20981350	1073	
17434825	CN-35	Unk	Unk	False	False	False	True	L	16485079	958	
15668497	 (DALcl12 v d 3 R) [*DALcl12-v_r akira] #15668497	Unk	Unk	False	False	False	True	R	4433197	97	
3522293	KC (KC5) [Lineage MBNB B right] #3522293	KC	KC-5claw	False	False	False	True	R	-1	-1	5claw
8347720	 (BLVa hook 3 left) [*BLVa_t_l akira] #8347720	Unk	Unk	False	False	False	True	L	18302610	275	
11079069	 (UNK ipsilateral 1 left) [unknown lineage] #11079069	Unk	Unk	False	False	False	True	L	12990900	476	
18630153	 (AN-R-Sens-B3-ACal-02 (temp sensing right neuron together 2)) [] #18630153	sens	sens-thermo;AN	False	False	False	False	R	-1	-1	thermo;AN
12813847	CN-20	Unk	Unk	False	False	False	True	R	17361757	950	
6723364	 (BLDc fork left) [BLAd_l akira] #6723364	Unk	Unk	False	False	False	True	L	10198121	190	
17639784	CN-52	Unk	Unk	False	False	False	True	L	17438424	965	
5734134	 (BAmd1 bilateral right) [*BAmd1_r akira] #5734134	Unk	Unk	False	True	True	True	R	15541971	692	
11279244	49a PN (49a PN right) [*BAmv3_r akira] #11279244	uPN	uPN	False	False	False	True	R	7515491	219	
5523203	 (BLVa_t hook unpaired right) [*BLVa34_r akira] #5523203	Unk	Unk	True	False	False	True	R	-1	-1	
19271710	FB2IN-6	FB2N	FB2N	False	False	False	True	R	3945246	61	
9294475	MB2IN-115	Unk	Unk	False	False	False	True	R	8974428	306	
20106468	 (BLVp1 bilateral 5 right) [*BLVp1_r akira] #20106468	Unk	Unk	False	False	False	True	R	17430685	957	
12356747	FFN-11	FFN	FFN	False	False	False	True	L	19857573	545	
15681740	 (MN-L-Sens-B2-ACp-21) [] #15681740	sens	sens-MN	False	False	False	False	L	-1	-1	MN
15673867	 (MN-L-Sens-B2-ACp-22) [] #15673867	sens	sens-MN	False	False	False	False	L	-1	-1	MN
15714639	 (MN-L-Sens-B2-ACpl-01 (Awesome MN sensory 2)) [] #15714639	sens	sens-MN	False	False	False	False	L	-1	-1	MN
15716934	 (MN-L-Sens-B2-ACpl-02 (Awesome MN sensory 1)) [] #15716934	sens	sens-MN	False	False	False	False	L	-1	-1	MN
11524047	MBON-g2 (MBE15b right) [*DALv23_r akira] #11524047	MBON	MBON	False	False	False	True	R	5395823	134	
8338584	MBON-h1 (MBE13a left) [*DALv23_l akira] #8338584	MBON	MBON	False	True	False	True	L	4195012	272	
4195012	MBON-h1 (MBE13a right) [*DALv23_r akira] #4195012	MBON	MBON	False	True	False	True	R	8338584	272	
8798010	MBON-h2 (MBE13b left) [*DALv23_l akira] #8798010	MBON	MBON	False	True	False	True	L	4230749	292	
4230749	MBON-h2 (MBE13b right) [*DALv23_r akira] #4230749	MBON	MBON	False	True	False	True	R	8798010	292	
7802210	MBON-i1 (MBE5a left) [*DAMd1_l akira] #7802210	MBON	MBON	False	True	False	True	L	16797672	226	
15673925	 (MN-L-Sens-B2-ACpl-03) [] #15673925	sens	sens-MN	False	False	False	False	L	-1	-1	MN
9808022	 (MN-L-Sens-B2-AVp-01) [] #9808022	sens	sens-MN	False	False	False	False	L	-1	-1	MN
9714476	 (BAmd1 contralateral 1 left) [*BAmd1_l akira] #9714476	Unk	Unk	False	False	False	True	L	16709072	360	
16045758	 (BLP12 claw 2 left) [*BLP12_l akira] #16045758	Unk	Unk	False	False	False	True	L	10684539	740	
7056904	CN-61	Unk	Unk	False	False	False	True	L	17176927	200	
8262302	KC (KC21) [Lineage MBNB C left] #8262302	KC	KC-1claw	False	False	False	True	L	5051342	266	1claw
5684940	 (CPf descending 2 left) [*CPf_l akira] #5684940	Unk	Unk	False	False	False	True	L	7982324	146	
15717426	 (MN-L-Sens-B2-AVp-02) [] #15717426	sens	sens-MN	False	False	False	False	L	-1	-1	MN
16797672	MBON-i1 (MBE5a right) [*DAMd1_r akira] #16797672	MBON	MBON	False	True	False	True	R	7802210	226	
15715151	 (MN-L-Sens-B2-VM-01) [] #15715151	sens	sens-MN	False	False	False	False	L	-1	-1	MN
15421363	MBON-j1 (MBE2a left) [*DAMd1_l akira] #15421363	MBON	MBON	False	False	False	True	L	3299214	676	
15674083	 (MN-L-Sens-B2-VM-02) [] #15674083	sens	sens-MN	False	False	False	False	L	-1	-1	MN
3299214	MBON-j1 (MBE2a right) [*DAMd1_r akira] #3299214	MBON	MBON	False	False	False	True	R	15421363	676	
15680710	 (MN-L-Sens-B2-VM-03) [] #15680710	sens	sens-MN	False	False	False	False	L	-1	-1	MN
16846805	MBON-k1 (MBE5b left) [*DAMd1_l akira] #16846805	MBON	MBON	False	True	False	True	L	18028397	837	
18028397	MBON-k1 (MBE5b right) [*DAMd1_r akira] #18028397	MBON	MBON	False	True	False	True	R	16846805	837	
15398730	MBON-n1 (MBE23 left) [*BAmd2_v_l akira] #15398730	MBON	MBON	False	False	False	True	L	6703240	675	
6703240	MBON-n1 (MBE23 right) [*BAmd2_d_r akira] #6703240	MBON	MBON	False	False	False	True	R	15398730	675	
15715796	 (MN-L-Sens-B2-VM-04) [] #15715796	sens	sens-MN	False	False	False	False	L	-1	-1	MN
7910624	MBON-q1 (MBE2as left) [*BLAv12_post_l akira] #7910624	MBON	MBON	False	False	False	True	L	7897469	237	
15677030	 (MN-L-Sens-B2-VM-05) [] #15677030	sens	sens-MN	False	False	False	False	L	-1	-1	MN
7897469	MBON-q1 (MBE2as right) [*BLAv12_post_r akira] #7897469	MBON	MBON	False	False	False	True	R	7910624	237	
15690955	 (MN-L-Sens-B2-VM-06) [] #15690955	sens	sens-MN	False	False	False	False	L	-1	-1	MN
11123016	Multiglomerular PN 6 (from upper looping PN - peptidergic left) [*DPMm2_l akira] #11123016	Unk	Unk	False	False	False	True	L	4152020	478	
15711222	 (MN-L-Sens-B2-VM-07) [] #15711222	sens	sens-MN	False	False	False	False	L	-1	-1	MN
4152020	Multiglomerular PN 6 (from upper looping PN - peptidergic right) [*DPMm2_r akira] #4152020	Unk	Unk	False	False	False	True	R	11123016	478	
15679484	 (MN-L-Sens-B2-VM-08) [] #15679484	sens	sens-MN	False	False	False	False	L	-1	-1	MN
7983899	OAN-e1 (MBE9a left) [*CPc_l akira] #7983899	MBIN	MBIN-OAN	False	True	False	True	L	7616956	245	OAN
15678441	 (MN-L-Sens-B2-VM-09) [] #15678441	sens	sens-MN	False	False	False	False	L	-1	-1	MN
7616956	OAN-e1 (MBE9a right) [*CPc_r akira] #7616956	MBIN	MBIN-OAN	False	True	False	True	R	7983899	245	OAN
15714845	 (MN-L-Sens-B2-VM-10) [] #15714845	sens	sens-MN	False	False	False	False	L	-1	-1	MN
8293958	PN (Suckerfish PN left) [*BAmv3_l akira] #8293958	tPN	tPN	False	False	False	True	L	3869488	270	
15690392	 (MN-L-Sens-B2-VM-11) [] #15690392	sens	sens-MN	False	False	False	False	L	-1	-1	MN
3869488	PN (Suckerfish PN right) [*BAmv3_r akira] #3869488	tPN	tPN	False	False	False	True	R	8293958	270	
15678849	 (MN-L-Sens-B2-VM-12) [] #15678849	sens	sens-MN	False	False	False	False	L	-1	-1	MN
16356967	Tel10 (Tel-like 10 left) [*CPbl_l akira] #16356967	Unk	Unk	False	False	False	True	L	10319019	760	
7476468	 (CRZ 3 left) [*ncc_d_l akira] #7476468	Unk	Unk	False	False	False	True	L	3727004	218	
14547259	KC (KC32) [Lineage MBNB B right] #14547259	KC	KC-4claw	False	False	False	True	R	-1	-1	4claw
11333054	Gustatory PN 1 (Gustatory PN left) [*BAlc post_l akira] #11333054	Unk	Unk	False	False	False	True	L	17884299	495	
20151537	 (CPf contralateral 2 left) [*CPf_l akira] #20151537	Unk	Unk	False	False	False	True	L	12474815	1071	
4919895	KC (KC18 young) [Lineage MBNB C right] #4919895	KC	KC	False	False	False	True	R	-1	-1	
17660233	 (CM4 small 1 right) [*CM4-vm_r akira] #17660233	Unk	Unk	False	False	False	True	R	18088813	1023	
16444327	KC (KC no pair) [Lineage MBNB D left] #16444327	KC	KC-3claw	False	False	False	True	L	-1	-1	3claw
10013517	 (Axon upstairs right) [*BAla12_r akira] #10013517	Unk	Unk	False	False	False	True	R	17277623	911	
8198317	 (broad T1 right) [*BAlc ant_r akira] #8198317	bLN	bLN-Trio	False	True	True	True	R	7939979	240	Trio
17484564	 (DPMl_ant_dor tall left) [*DPMl_ant_dor_l akira] #17484564	Unk	Unk	False	False	False	True	L	17335266	962	
10167078	MB2IN-194	mPN	mPN-multi	False	False	False	True	R	2568465	15	multi
19175973	MB2ON-1 (AC ; DALcm12 m ant med 1_left) [*DALcm12-m_l akira] #19175973	Unk	Unk	False	False	False	True	L	4227831	1055	
16841026	 (BLA ipsilateral right) [*BLAl_r akira] #16841026	Unk	Unk	False	False	False	True	R	12509506	567	
7612147	CN-14	Unk	Unk	False	False	False	True	R	11257084	489	
3945225	 (DAMv12_med Munin Output left) [*DAMv12_med_l akira] #3945225	Unk	Unk	False	False	False	True	L	3793681	59	
5326407	MB2IN-120	Unk	Unk	False	False	False	True	R	17315288	916	
16560178	 (BW ; DALcl12-v left) [*DALcl12-v_l akira] #16560178	Unk	Unk	False	False	False	True	L	9068024	811	
9507904	FFN-29	FFN	FFN	False	False	False	True	R	12325227	544	
7955278	 (DPMl12 ant Left) [*DPMm2_l akira] #7955278	O_dSEZ	O_dSEZ	False	False	False	True	L	-1	-1	
8311264	MB2IN-184 (broad T2 left) [*BAlc ant_l akira] #8311264	bLN	bLN-Trio	False	True	True	True	L	8198238	271	Trio
18570360	 (DAMd1 bilateral right) [*DAMd1_r akira] #18570360	Unk	Unk	False	False	False	True	R	16554856	810	
4228119	MB2IN-114	Unk	Unk	False	False	False	True	R	5169587	127	
13422280	 (CP descending contralateral 1 left) [*CPe_l akira] #13422280	O_dVNC	O_dVNC	False	False	False	True	L	7589765	600	
9384504	 (CM4 l MEF comm; CM4 dor ant 9 to LAL left) [*CM4-dm_l akira] #9384504	Unk	Unk	False	False	False	True	L	5935744	335	
15734988	KC (KC no pair) [Lineage MBNB D left] #15734988	KC	KC-3claw	False	False	False	True	L	-1	-1	3claw
5869204	 (CA-LP-2_right2) [*ncc_d_r akira] #5869204	O_dSEZ;O_CA-LP	O_dSEZ;O_CA-LP	False	False	False	True	R	6978585	192	
9072237	FFN-8	FFN	FFN	False	False	False	True	L	4201020	316	
8410627	 (BLP12 hook 3 right; BLP local R; BLP12 a 1) [*BLP12_r akira] #8410627	Unk	Unk	False	False	False	True	R	16014701	738	
4414163	DAN-j1 (MBE1d left) [*DALcm12-m_l akira] #4414163	MBIN	MBIN-DAN	False	False	False	True	L	4414184	95	DAN
17468727	 (BLP34 local unpaired left) [*BLP34_l akira] #17468727	Unk	Unk	False	False	False	True	L	-1	-1	
5934511	FB-32	FBN	FBN	False	False	False	True	R	9064208	315	
16950321	 (BLP34 hook 1 left) [*BLP34_l akira] #16950321	Unk	Unk	False	False	False	True	L	4127938	862	
8118947	FB-29	FBN	FBN	False	False	False	True	L	14077615	258	
16709072	 (BAmd1 contralateral 1 right) [*BAmd1_r akira] #16709072	Unk	Unk	False	False	False	True	R	9714476	360	
6317793	MB2IN-172 (DPLc1 Descending R) [*DPMl_ant_ven_r akira] #6317793	O_dSEZ	O_dSEZ	False	False	False	True	R	3044500	27	
10710503	 (CM4 do pos 3 left) [*CM4-dm_l akira] #10710503	Unk	Unk	False	False	False	True	L	18142558	426	
8864096	KC (KC no pair) [Lineage MBNB B left] #8864096	KC	KC-5claw	False	False	False	True	L	-1	-1	5claw
3985829	 (AN-R-Sens-B3-ACal-05 (Non-ORN 1)) [] #3985829	sens	sens-AN	False	False	False	False	R	-1	-1	AN
12422147	 (UNK horseshoe 2 right) [unknown lineage] #12422147	Unk	Unk	False	False	False	True	R	17746794	1000	
7864823	59a PN (59a PN left) [*BAmv3_l akira] #7864823	uPN	uPN	False	False	False	True	L	8245014	231	
4096703	 (AN-R-Sens-B3-VM-12) [] #4096703	sens	sens-AN	False	False	False	False	R	-1	-1	AN
12990900	 (UNK ipsilateral 1 right; DPLc ant med 2 right) [*DPMl34_post_r akira] #12990900	Unk	Unk	False	False	False	True	R	11079069	476	
17170215	 (BLDc descending 3 left) [BLAd_l akira] #17170215	Unk	Unk	False	False	False	True	L	10660512	898	
16089738	CN-50	Unk	Unk	False	False	False	True	L	9641919	744	
20443362	 (BLP34 descending 2 right) [*BLP34_r akira] #20443362	Unk	Unk	False	False	False	True	R	16422727	768	
4617479	FB-15	FBN	FBN	False	False	False	True	R	8864785	301	
5730322	 (BAmv12 fork right) [*BAmv12_ven_r akira] #5730322	Unk	Unk	False	False	False	True	R	16544712	799	
8243455	83a PN (83a PN right) [*BAmv3_r akira] #8243455	uPN	uPN	False	False	False	True	R	7865767	234	
3167039	 (DL-LH_cand4; BLVa12 a 6 (Wrong Connection)) [*BLVa12_r akira] #3167039	Unk	Unk	False	False	False	True	R	-1	-1	
8310955	MB2IN-128	Unk	Unk	False	False	False	True	R	5938794	174	
15553218	 (DALcm12 horseshoe right; DALcm12 v e 23) [*DALcm12-m_r akira] #15553218	Unk	Unk	False	False	False	True	R	18597845	1043	
8978117	KC (KC69 young) [Lineage MBNB D right] #8978117	KC	KC	False	False	False	True	R	-1	-1	
17659219	 (DPMpl12 twig right) [*DPMpl12_r akira] #17659219	O_dSEZ	O_dSEZ	False	False	False	True	R	17732291	992	
16415910	MB2ON-125 (WQ_left) [*DPMpl12_l akira] #16415910	Unk	Unk	False	False	False	True	L	9116228	767	
8245014	59a PN (59a PN right) [*BAmv3_r akira] #8245014	uPN	uPN	False	False	False	True	R	7864823	231	
3727026	 (CRZ 1 right) [*DPLm_r akira	Unk	Unk	False	False	False	True	R	3926669	50	
3347834	KC (KC3) [Lineage MBNB A right] #3347834	KC	KC-3claw	False	False	False	True	R	-1	-1	3claw
6554358	 (DPMpl12 double descending right) [*DPMpl12_r akira] #6554358	O_dSEZ	O_dSEZ	False	False	False	True	R	17776982	1003	
15612283	MB2ON-113 (BK: DALcl12 v d 19_left) [*DALcl12-v_l akira] #15612283	Unk	Unk	False	False	False	True	L	15736398	710	
11756023	 (BLP12 gripper 2 left; dpn_left_1304_13) [*BLP12_l akira] #11756023	Unk	Unk	False	False	False	True	L	8413543	516	
16240569	DAN-c1 (MBE4g right) [*CPb_r akira] #16240569	MBIN	MBIN-DAN	False	False	False	True	R	15592096	705	DAN
16561224	 (BAmd2 contralateral descending 1 left) [*BAmd2_v_l akira] #16561224	O_dSEZ	O_dSEZ	False	False	False	True	L	6702943	812	
4917442	 (DALcm12 v ap 12 wrong asc branch) [*DALcm12-v_r akira] #4917442	Unk	Unk	False	False	False	True	R	15512408	682	
16720240	KC (KC72) [Lineage MBNB D right] #16720240	KC	KC-1claw	False	False	False	True	R	4117305	72	1claw
6702943	 (BAmd2 contralateral descending 1 right) [*BAmd2_v_r akira] #6702943	O_dSEZ	O_dSEZ	False	False	False	True	R	16561224	812	
17729410	 (BLVa34 small ipsi 1 left) [*BLVa34_l akira] #17729410	Unk	Unk	False	False	False	True	L	1141813	983	
16160495	FB2IN-16	FB2N	FB2N	False	False	False	True	L	8814922	750	
16667592	 (DALd descending 2 left; DALd_l  6) [*DALd_l akira] #16667592	O_dVNC	O_dVNC	False	False	False	True	L	16950550	823	
16977881	KC (KC90) [Lineage MBNB A left] #16977881	KC	KC-1claw	False	False	False	True	L	9796812	869	1claw
11838242	 (BAlc_post I2 right) [*BAlc post_r akira] #11838242	Unk	Unk	False	False	False	True	R	12089601	527	
7600311	 (picky 1 right) [*BAla12_r akira] #7600311	pLN	pLN	False	True	True	True	R	8102935	254	
11876076	 (BAlp4 ascending 2 left) [*BAlp4_l akira] #11876076	Unk	Unk	False	False	False	True	L	15674282	522	
17415439	 (presynaptic-D-2-MAP right) [*DPLc_ant_lat_r akira] #17415439	Unk	Unk	False	False	False	True	R	3158123	33	
5500958	 (Coaster (NPF) 2 right) [*DPMpl12_r akira] #5500958	O_dVNC	O_dVNC	False	False	False	True	R	7335439	213	
7840203	KC (KC38) [Lineage MBNB B right] #7840203	KC	KC-5claw	False	False	False	True	R	-1	-1	5claw
16675987	 (DPMl_ant_ven descending 2 left) [*DPMl_ant_ven_l akira] #16675987	Unk	Unk	False	True	True	True	L	13646473	824	
