Skeleton ID,neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,lineage,Class 2,contraction,Original index,dim 0,dim 1,dim 2,dim 3,dim 4,dim 5,dim 6,dim 7,dim 8,dim 9,dim 10,dim 11,dim 12,dim 13
7901791,DAN-f1 (MBE4a left) [*CPc_l akira] #7901791,MBIN,MBIN-DAN,False,False,False,True,P,2506050,236,*CPc_l akira_,DAN,"{2506050: {'neuron_name': 'DAN-f1 (MBE4a right) [*CPc_r akira] #2506050', 'Class 1': 'MBIN', 'Merge Class': 'MBIN-DAN', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 7901791, 'Pair ID': 236, 'lineage': '*CPc_r akira_', 'Class 2': 'DAN'}}",922,0.0029870938493185054,0.005294135682480593,0.011991615297500015,6.1739304039009175e-06,-0.0006547925263957231,-0.003209512425589555,0.0006053388208319434,0.021824146761874722,0.014868175263019402,0.014143084910658865,0.0005881363935811329,0.008621560115034189,0.04608770601638309,-0.015976897076199346
17359101, (BAmas12 midline neuron 2 left) [*BAmas12_ven_l akira] #17359101,O_dSEZ,O_dSEZ,False,False,False,True,P,865151,931,*BAmas12_ven_l akira_,,"{865151: {'neuron_name': ' (BAmas12 midline neuron 2 right) [*BAmas12_ven_r akira] #865151', 'Class 1': 'O_dSEZ', 'Merge Class': 'O_dSEZ', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 17359101, 'Pair ID': 931, 'lineage': '*BAmas12_ven_r akira_', 'Class 2': nan}}",923,5.8770547759086885e-06,5.719882362254154e-06,9.083008513979314e-06,-4.075175760191702e-05,0.0002132400295978951,-5.766178919424598e-06,1.8006410749128046e-05,4.8947133708462905e-05,4.532860650996304e-05,2.7312037257953083e-05,-0.00026331234373371925,0.0012529186042507258,4.3485399593333196e-05,5.9462025643037174e-05
17420035, (PDL1_left) [*DPLm2_l akira] #17420035,Unk,Unk,False,False,False,True,P,8705088,954,*DPLm2_l akira_,,"{8705088: {'neuron_name': ' (PDL1_right) [*DPLm_r akira, *DPLm2_r akira] #8705088', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 17420035, 'Pair ID': 954, 'lineage': 'unk', 'Class 2': nan}}",924,0.028595856633181538,-0.014713636426191924,-0.0035316648596675224,-0.0051625722730020565,-0.003051942946237037,-0.0071832357054707535,-0.0182116389363531,0.04190997864193293,-0.022716097545315957,-0.0024277302739933396,0.03761378976678853,0.005883993294596783,0.0041332016329811575,-0.009648818047730509
2439134,MB2ON-199 (BLDa b 6_from Another temp PN (ds5th-2) left) [*BLAd-vl_l akira] #2439134,Unk,Unk,False,False,False,True,P,4099900,13,*BLAd-vl_l akira_,,"{4099900: {'neuron_name': 'MB2ON-199 (BLDa b 6_from Another temp PN (ds5th-2) right) [*BLAd-vl_r akira] #4099900', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 2439134, 'Pair ID': 13, 'lineage': '*BLAd-vl_r akira_', 'Class 2': nan}}",925,0.017436989055297194,0.018272363299208203,0.021159330404630094,-0.0011056275992651905,0.004236909394933095,0.04868157769003518,-0.011740086422278362,0.04422060502688685,-0.022786481589425825,-0.0018583083780142542,0.039578745977820066,0.007581438445141409,0.007251117126682955,-0.012271994075156133
17383431, (BAlp_ant ascending dendrite left) [*BAlp_ant_l akira] #17383431,Unk,Unk,False,False,False,True,P,9532295,952,*BAlp_ant_l akira_,,"{9532295: {'neuron_name': ' (BAlp_ant ascending dendrite right) [*BAlp_ant_r akira] #9532295', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 17383431, 'Pair ID': 952, 'lineage': '*BAlp_ant_r akira_', 'Class 2': nan}}",926,0.013710075759179319,0.05026048119331951,-0.027117468920420752,0.006268622425260495,-0.007322309500286085,-0.00593154098407047,-0.010079796233850177,0.008811723571718172,0.0042734679191921985,-0.007934103340772745,-0.016451512916996047,-0.0014388594004193696,-0.00025220100878979205,0.05290519707627154
17110024, (DALcl12 r vv 8 = 1 or 5) [*DALcl12-v_l akira] #17110024,Unk,Unk,False,False,False,True,P,9037152,890,*DALcl12-v_l akira_,,"{9037152: {'neuron_name': ' (DALcl12 vv 5) [*DALcl12-v_r akira] #9037152', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 17110024, 'Pair ID': 890, 'lineage': '*DALcl12-v_r akira_', 'Class 2': nan}}",927,0.007721426314239835,0.029540950805298113,-0.01854825113209643,0.004257808317036266,-0.00560719927222765,-0.005947953510185616,-0.0032981754679506227,0.008035991932058326,0.029785477348155683,-0.014548187337567589,0.004242495189103628,-0.002736715626117322,-0.0018268820548635568,-0.009065335528277171
16856617,MB2ON-238 (DALv23 LAL 6 left) [*DALv23_l akira] #16856617,Unk,Unk,False,False,False,True,P,4185530,847,*DALv23_l akira_,,"{4185530: {'neuron_name': 'MB2ON-238 (DALv23 LAL 6 right) [*DALv23_r akira] #4185530', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 16856617, 'Pair ID': 847, 'lineage': '*DALv23_r akira_', 'Class 2': nan}}",928,0.005795370057887879,0.029481196741224153,-0.02389656632178388,0.011542853205323523,-0.00295234847067965,-0.015194800927290579,-0.005595220070309461,0.00620123408766471,0.02653954890862316,-0.019872670538567578,0.0061856429325067895,-0.0035373079788061073,-0.010060963593901462,0.001927898162260471
16856369, (DALv23 LAL crinkled left; DALv23 L LAL #6 counterpart) [*DALv23_l akira] #16856369,Unk,Unk,False,False,False,True,P,16561429,846,*DALv23_l akira_,,"{16561429: {'neuron_name': ' (DALv23 LAL crinkled right; HAS A SOMA neuron 16561430 down_oct right) [unknown lineage] #16561429', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 16856369, 'Pair ID': 846, 'lineage': 'unk', 'Class 2': nan}}",929,0.006049847661480102,0.029975117231951582,-0.0245345620922656,0.011513047441142335,-0.002649672840693512,-0.015724303784526782,-0.004403685718291507,0.006467524180060839,0.027883378591252544,-0.021096349513044843,0.006852133272809167,-0.0033760638186244142,-0.010893839193053291,0.001547150801594803
9714476, (BAmd1 contralateral 1 left) [*BAmd1_l akira] #9714476,Unk,Unk,False,False,False,True,P,16709072,360,*BAmd1_l akira_,,"{16709072: {'neuron_name': ' (BAmd1 contralateral 1 right) [*BAmd1_r akira] #16709072', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 9714476, 'Pair ID': 360, 'lineage': '*BAmd1_r akira_', 'Class 2': nan}}",930,0.007328206299246336,0.02841355132052503,-0.018083469603187345,0.007347475698812673,0.0004170625394688693,-0.008102709116847049,-0.006497461508579513,0.014142842659550377,0.04006056176484695,-0.00905765149696307,-0.0006208506062590656,-0.0017776161297249824,0.009055116705281462,-0.013523668533701889
15155348, (UNK Y neuron right) [unknown lineage] #15155348,Unk,Unk,False,False,False,True,R,-1,-1,unk,,,931,0.007379270858194237,0.00861329434259731,-0.005277631708713593,-0.008708977086780258,0.0020927127544373876,0.0059142329188311,0.01959360378148366,0.006890770285510852,0.023497261750801298,-0.0077361625793443845,0.002939182398427672,-0.0006792934514921938,0.0005918299233917724,-0.005966867750201165
17102002, (DPMl_ant_ven descending left) [*DPMl_ant_ven_l akira] #17102002,O_dVNC,O_dVNC,False,False,False,True,P,1065967,883,*DPMl_ant_ven_l akira_,,"{1065967: {'neuron_name': ' (DPMl_ant_ven descending right) [*DPMl_ant_ven_r akira] #1065967', 'Class 1': 'O_dVNC', 'Merge Class': 'O_dVNC', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 17102002, 'Pair ID': 883, 'lineage': '*DPMl_ant_ven_r akira_', 'Class 2': nan}}",932,0.0004832884434716927,0.0018387992698583769,-0.0013411557232311019,0.00027485731846448486,4.928887409569614e-05,-0.0006099532188992498,6.678814149403014e-05,0.01906393523668277,0.0031788379291368815,-0.007913109523183508,-0.03217864580007747,-0.0017014811765273135,0.008553532886017366,0.042575400602007665
5870071,"FB-43, FBN-27, MB2IN-103, MB2ON-250 (DALv23 L LAL #2 counterpart left) [*DALv23_l akira] #5870071",FBN,FBN,False,False,False,True,P,4144377,170,*DALv23_l akira_,,"{4144377: {'neuron_name': 'FB-43, FBN-27, MB2IN-103, MB2ON-250 (DALv23 LAL 2 right) [*DALv23_r akira] #4144377', 'Class 1': 'FBN', 'Merge Class': 'FBN', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 5870071, 'Pair ID': 170, 'lineage': '*DALv23_r akira_', 'Class 2': nan}}",933,0.012445604865338813,0.05595270019160704,-0.042614284559942685,0.019858199454905804,-0.0018264959389459301,-0.02528683312136598,-0.011978694857465009,0.008175411236905928,0.03326811184545132,-0.025233321461915387,0.006923310867546868,-0.0039928679903817165,-0.012352665559500356,0.006052029581245572
17360296, (DALv1_PB4_left) [*DALv1_l akira] #17360296,Unk,Unk,False,False,False,True,P,14757992,948,*DALv1_l akira_,,"{14757992: {'neuron_name': ' (DALv1_PB4_right) [*DALv1_r akira] #14757992', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 17360296, 'Pair ID': 948, 'lineage': '*DALv1_r akira_', 'Class 2': nan}}",934,0.024390797586600413,-0.005760617440744329,-0.00633028073729527,-0.0010506317661331814,-0.0013980202999279588,-0.005942935779035595,0.026600110933857658,0.016105750286834093,-0.00022440157234827885,-0.004794668061249049,-0.015165487883651288,-0.00014938501508710112,0.007332350096273383,0.03551417603600661
14133114,MB2ON-187 (down_pvl09_left) [*DPMpl12_l akira] #14133114,Unk,Unk,False,False,False,True,P,17166682,621,*DPMpl12_l akira_,,"{17166682: {'neuron_name': 'MB2ON-187 (down_pvl09_right) [*DPMpl12_r akira] #17166682', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 14133114, 'Pair ID': 621, 'lineage': '*DPMpl12_r akira_', 'Class 2': nan}}",935,0.009016678090327598,0.016451965145789674,0.010885003394725574,7.229483509847977e-05,0.002494262838330689,0.015322397147368938,-0.006569150386055566,0.029981882405881895,-0.009064910510315854,-0.007518002449614887,-0.003609925216585594,-0.0017914025795562661,-0.011369074564530172,0.03632045239145911
17360286, (DALv1 contralateral 1 left) [*DALv1_l akira] #17360286,Unk,Unk,False,False,False,True,P,17360225,947,*DALv1_l akira_,,"{17360225: {'neuron_name': ' (DALv1 contralateral 1 right) [*DALv1_r akira] #17360225', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 17360286, 'Pair ID': 947, 'lineage': '*DALv1_r akira_', 'Class 2': nan}}",936,0.006647112334803369,-0.0024540510664368053,-0.0017823063643574567,-0.013638106052890503,-0.003872907558652808,-0.0039055971031808395,-0.009033057609214995,0.008412692771689049,-0.0036332107835528858,-0.0026427356954904385,-0.02967897049502924,-0.00882288823474412,-0.014001275582025371,-0.03340883390554594
17237305,"CN-49, MB2ON-50 (IT_left) [*DPMl12_l akira] #17237305",Unk,Unk,False,False,False,True,P,14948339,908,*DPMl12_l akira_,,"{14948339: {'neuron_name': 'CN-49, MB2ON-50 (IT_right) [*DPMl12_r akira] #14948339', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 17237305, 'Pair ID': 908, 'lineage': '*DPMl12_r akira_', 'Class 2': nan}}",937,0.012540268854992173,0.01082809819924996,-0.011726033616154537,-0.01016182305993336,-0.002297138543090489,-0.0024994085641944046,0.04557799708359875,0.018632062839911662,0.017917760101085183,-0.014790509882381783,-0.004615198590194131,0.0021669529200330595,-0.0034434815345508896,0.02849288016559474
9236708,"CN-48, MB2ON-49 (IO; down_oct_left) [*DPLc5_l akira] #9236708",Unk,Unk,False,False,False,True,P,9212816,325,*DPLc5_l akira_,,"{9212816: {'neuron_name': 'CN-48, MB2ON-49 (IO; down_oct_right) [*DPLc5_r akira] #9212816', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 9236708, 'Pair ID': 325, 'lineage': '*DPLc5_r akira_', 'Class 2': nan}}",938,0.01276707233945789,0.008052269094797448,-0.011174971700959315,-0.01284369626399951,-0.0022990836295312326,-0.0022813544047026397,0.05218280807159819,0.018346976893947906,0.0069832576420311866,-0.008989328739157055,-0.005503750147450789,0.0018997727227590166,-0.001769234495586469,0.030788816985365185
13652117, (DPMl_ant_ven descending-like unpaired right) [*DPMl_ant_ven_r akira] #13652117,O_dVNC,O_dVNC,False,False,False,True,R,-1,-1,*DPMl_ant_ven_r akira_,,,939,0.0018448195275087603,0.002986940702519328,-0.0029919040837738733,-0.0011296313111693029,0.00022205175460886128,-0.0013987220768929716,0.006992130691001225,0.01171986064179039,0.006126518146015841,-0.009486520969623706,-0.013525490386311489,-0.0001336396151006328,-0.0012195082933865182,0.042596356345814025
17360076,MB2IN-141 (DPlal simple bilateral e left) [*DPlal1-3_ant_l akira] #17360076,Unk,Unk,False,False,False,True,P,15655801,942,*DPlal1-3_ant_l akira_,,"{15655801: {'neuron_name': 'MB2IN-141 (DPlal simple bilateral g right; DPLal 1 R) [*DPlal1-3_ant_r akira, *DPLal1-3_r akira] #15655801', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 17360076, 'Pair ID': 942, 'lineage': 'unk', 'Class 2': nan}}",940,0.011849256568428662,-0.002666567810667248,-0.0008403787748862613,-0.020565358898920583,-0.006363935966714929,-0.0055137088830332906,-0.018782146430722065,0.0076514249476007925,-0.0030036941620727176,-0.0018665071836840438,-0.02265568578438303,-0.006874166951067841,-0.01008261721284734,-0.024669402812759696
17354392,MB2IN-161 (MB2IN-161 left) [*DPlal1-3_med_l akira] #17354392,Unk,Unk,False,False,False,True,P,15636958,921,*DPlal1-3_med_l akira_,,"{15636958: {'neuron_name': 'MB2IN-161 (DPLal 4 R) [*DPlal1-3_ant_r akira] #15636958', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 17354392, 'Pair ID': 921, 'lineage': '*DPlal1-3_ant_r akira_', 'Class 2': nan}}",941,0.03330852634342852,-0.010446879137695998,0.0005458894857543007,-0.018115476752929103,-0.006739531173627751,-0.002864142279298355,-0.023575004838168052,0.030352410203252935,-0.011955934157892919,-4.748737756185684e-05,-0.012246254701797953,-0.006556280165975659,-0.012447304412250658,-0.020218610985633944
9739780," (BLDc pointer left) [*BLDc_l akira, BLAd_l akira] #9739780",Unk,Unk,False,False,False,True,P,3182103,361,unk,,"{3182103: {'neuron_name': ' (BLDc pointer right) [*BLDc_r akira] #3182103', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 9739780, 'Pair ID': 361, 'lineage': '*BLDc_r akira_', 'Class 2': nan}}",942,0.0155680571602653,-0.007940053383329232,-0.005699304635539807,-0.05049694288295464,-0.014170714293463347,-0.02527757155793943,-0.05822286361687948,0.013895569964328697,-0.005407871101372629,-0.0028454406143577507,-0.03699312568029875,-0.011342802110027334,-0.01579335239859543,-0.039698183515155576
7005184, (CP1 d 1 left) [*CPf_l akira] #7005184,O_dVNC,O_dVNC,False,False,False,True,P,7569260,194,*CPf_l akira_,,"{7569260: {'neuron_name': ' (CP1 d 1 right) [*CPf_r akira] #7569260', 'Class 1': 'O_dVNC', 'Merge Class': 'O_dVNC', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 7005184, 'Pair ID': 194, 'lineage': '*CPf_r akira_', 'Class 2': nan}}",943,0.0009741658002266199,0.0005214827822775752,0.000437386919912773,-0.00042750640913590546,0.000644097475142825,0.0033835759919152936,-0.0003754646199122112,0.030357260062382832,-0.0010853624046516749,0.005743084695274123,-0.008021742549981888,0.0017418844178317754,0.022197933746543417,-0.014710591522015249
17360070, (DPlal simple bilateral 6 left) [*DPlal1-3_ant_l akira] #17360070,Unk,Unk,False,False,False,True,P,15656223,941,*DPlal1-3_ant_l akira_,,"{15656223: {'neuron_name': ' (DPlal simple bilateral 6 right) [*DPlal1-3_ant_r akira, *DPLal1-3_r akira] #15656223', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 17360070, 'Pair ID': 941, 'lineage': 'unk', 'Class 2': nan}}",944,0.018328387829517068,-0.005956424647413211,-0.0020039663182840443,-0.03191208845639614,-0.010363185997439572,-0.013802015989211396,-0.03204222792066052,0.008585257001413377,-0.0035147662637333072,-0.00219911203754413,-0.023879363858027844,-0.007152515619172654,-0.010917290869277426,-0.024963625456541846
15689046, (DPlal simple bilateral 7 left) [*DPLal1-3_l akira] #15689046,Unk,Unk,False,False,False,True,P,8979434,720,*DPLal1-3_l akira_,,"{8979434: {'neuron_name': ' (DPlal simple bilateral 7 right) [*DPLal1-3_r akira] #8979434', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 15689046, 'Pair ID': 720, 'lineage': '*DPLal1-3_r akira_', 'Class 2': nan}}",945,0.030816048208673376,-0.009786698061329592,-0.0035795131868584257,-0.046220000431312434,-0.015277329396752838,-0.017060696341456627,-0.03845179733942054,0.009870514358010445,-0.004628482235943102,-0.002872590815728317,-0.028767537326284596,-0.008643766213790309,-0.014254493634840363,-0.030726273367068457
8687096, (DPlal outer bilateral 2 left) [*DPlal1-3_lat_l akira] #8687096,Unk,Unk,False,False,False,True,P,9643439,286,*DPlal1-3_lat_l akira_,,"{9643439: {'neuron_name': ' (DPlal outer bilateral 2 right) [*DPlal1-3_lat_r akira] #9643439', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 8687096, 'Pair ID': 286, 'lineage': '*DPlal1-3_lat_r akira_', 'Class 2': nan}}",946,0.020057442698664024,-0.006199974053254412,-0.002969586074410392,-0.0321065538777052,-0.011279769525611227,-0.008680372117893582,-0.01759373214956101,0.029980819265196402,-0.0036024915017052422,0.005280178833774225,-0.013057850908226906,-0.0031472240530203573,0.004619898112810971,-0.020738755937352766
5755261, (BLP34 lateral left) [*BLP34_l akira] #5755261,Unk,Unk,False,False,False,True,P,2846555,161,*BLP34_l akira_,,"{2846555: {'neuron_name': ' (BLP34 lateral right) [*BLP34_r akira] #2846555', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 5755261, 'Pair ID': 161, 'lineage': '*BLP34_r akira_', 'Class 2': nan}}",947,0.02075363216272728,-0.006447534240077028,-0.0009228148453072757,-0.02830201536518485,-0.010369182231707018,-0.01354042845973369,-0.029041198339395648,0.006227817979275744,-0.0030268058899903957,-0.0024025242915227544,-0.02452334795399238,-0.0071009286340910265,-0.012096529909174774,-0.028495591036491876
5744058,MB2ON-158 (neuron 5744058 left) [*BLVp1_l akira] #5744058,Unk,Unk,False,False,False,True,P,4128002,154,*BLVp1_l akira_,,"{4128002: {'neuron_name': 'MB2ON-158 (Posterior Ventral neuron right) [*BLP34_r akira] #4128002', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 5744058, 'Pair ID': 154, 'lineage': '*BLP34_r akira_', 'Class 2': nan}}",948,0.026989912532907705,-0.0008316455803854394,0.01155929425497614,-0.012401544465622886,-0.0056647015637412345,-0.0006728826161856849,-0.010427467505259032,0.026436717740282955,-0.008369201088000485,-0.0010897249180627608,-0.02475241884494301,-0.008825256263927923,-0.01560185700177461,-0.02274043492907225
